,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0
2,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
5,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,8.159144752423634e-06,1.0,8.159144752423634e-06,-0.0,5.0796617961176145e-06
7,0.9999949203382039,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,5.0796617961176145e-06,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,5.0796617961176145e-06,5.0796617961176145e-06
8,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,0.9999949203382039,1.0,-0.0,-0.0,5.0796617961176145e-06
9,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.9999918408552476,1.0,-0.0,1.0,0.0,0.9999976294911618,1.0,-0.0,5.079661796081325e-06,2.370508838208617e-06
10,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.9999949203382039,1.0,-0.0,1.0,0.0,0.9999949203382039,1.0,0.9999949203382039,-0.0,5.079661796117615e-06
11,-0.0,0.9999949203382039,1.0,0.0,-0.0,0.0,0.0,-0.0,5.079661796081325e-06,0.9999949203382039,1.0,-0.0,1.0,0.0,0.9999949203382039,1.0,0.9999949203382039,-0.0,5.079661796117615e-06
12,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,5.079661796117615e-06,0.9999949203382039,0.9999949203382039,1.0,5.079661796117615e-06,1.0,0.0,0.9999949203382039,1.0,0.9999949203382039,0.0,5.079661796117615e-06
13,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.9999949203382039,1.0,0.9999949203382039,1.0,0.0,0.9999949203382039,1.0,0.9999949203382039,0.0,5.079661796117615e-06
14,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.9999949203382038,-0.0,0.9999949203382039,1.0,0.9999949203382038,1.0,0.0,0.9999949203382039,1.0,0.9999949203382039,-0.0,5.079661796117615e-06
15,-0.0,0.9999949203382039,1.0,0.0,5.079661796081325e-06,0.0,0.0,-0.0,-0.0,0.9999949203382039,1.0,0.0,1.0,0.0,0.9999949203382039,1.0,0.9999949203382039,0.9999949203382039,5.079661796117615e-06
16,-0.0,0.9999949203382039,1.0,0.0,0.9999949203382039,0.0,0.0,-0.0,-0.0,0.9999949203382039,1.0,-0.0,1.0,0.0,0.9999949203382039,1.0,0.9999949203382039,0.9999949203382039,5.079661796117615e-06
17,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0
A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.079661796081325e-06,0.0
