,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0
2,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0
4,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
7,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
8,0.9999944355103472,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.999994435510347,1.0,-0.0,1.0,0.0,0.9999944355103472,1.0,0.999994435510347,-0.0,5.5644896528312485e-06
9,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
10,-0.0,7.602789993719509e-06,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.695265800650857e-06,1.0,0.0,1.0,1.0,1.0,7.602789993719509e-06,0.0
11,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
12,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
13,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
14,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.9999983047341994,-0.0,1.0,1.0,0.9999983047341994,1.0,0.0,0.9999983047341994,1.0,0.9999983047341994,-0.0,-0.0
15,-0.0,0.9999949142025977,1.0,0.0,0.9999949142025977,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.9999949142025977,0.9999949142025977,-0.0
16,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
17,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0
A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
