,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8155591604562815e-06,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.2668377365613118e-06,1.2668377365613118e-06
3,0.0,9.077795802245666e-07,0.0,4.538897901122832e-06,1.8155591604491332e-06,2.723338740628911e-06,1.8155591604491332e-06,-0.0,4.538897901122832e-06,-0.0,1.8155591604491332e-06,1.8155591604562815e-06,-0.0,-0.0,1.0,2.723338740628911e-06,-0.0,-0.0,1.8155591604491332e-06,2.7233387406736997e-06
4,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,0.0,-0.0,1.21690102263941e-06,-0.0,-0.0,-0.0,-0.0,0.9999987830989774,-0.0,1.8155591604562815e-06,-0.0,-0.0,1.0,1.2169010226521197e-06,-0.0,-0.0,1.21690102263941e-06,1.21690102263941e-06
6,-0.0,-0.0,0.0,-0.0,2.5447364670461334e-06,-0.0,-0.0,-0.0,-0.0,0.999997455263533,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,2.5447364670914683e-06,2.5447364670914683e-06
7,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,9.077795801726296e-07,-0.0,1.0000009077795802,-0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0
10,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,9.077795801726296e-07,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0
11,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,9.077795801726296e-07,9.077795801726296e-07,9.077795801726296e-07,-0.0,0.9999990922204198,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0
12,-0.0,3.631118320898266e-06,0.0,-0.0,2.723338740628911e-06,-0.0,-0.0,-0.0,-0.0,-0.0,1.8155591603452592e-06,-0.0,-0.0,-0.0,0.9999934977672379,1.8155591603452592e-06,-0.0,0.9999944055468183,0.9999934977672379,-0.0
13,-0.0,-0.0,0.0,-0.0,2.7233387406736993e-06,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.999996088974849,-0.0,-0.0,0.9999969967544289,0.999996088974849,-0.0
14,-0.0,3.631118320898266e-06,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.9999994019381463,-0.0,-0.0,0.9999975863789856,0.9999994019381463,-0.0
15,0.0,2.7233387406736993e-06,0.0,-0.0,0.0,-0.0,1.8155591604562815e-06,9.077795802245666e-07,-0.0,0.0,2.7233387406736993e-06,-0.0,-0.0,-0.0,0.9999990922204198,-0.0,-0.0,1.0,1.0,1.0088323214132625e-06
16,0.0,2.7233387406736993e-06,0.0,-0.0,9.077795803946742e-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,2.723338740628911e-06,0.0,1.0,1.0,2.723338740628911e-06
17,-0.0,2.723338740628911e-06,0.0,0.9999963688816791,-0.0,2.723338740628911e-06,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0
18,-0.0,-0.0,0.0,0.9999963688816791,0.9999972766612594,2.723338740628911e-06,-0.0,-0.0,0.9999972766612594,0.0,2.723338740628911e-06,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0
19,0.0,-0.0,0.0,0.9999972766612594,-0.0,-0.0,0.9999972766612594,-0.0,0.9999963688816791,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0
20,0.0,-0.0,0.0,0.9999945533225187,0.0,2.723338740628911e-06,2.723338740628911e-06,-0.0,-0.0,0.0,0.9999972766612594,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.9999981844408395,1.0,2.723338740628911e-06
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.077795801726296e-07,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.077795801726296e-07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
D,0.0,0.0,0.0,0.9999972766612594,1.0,2.723338740628911e-06,0.0,9.077795801726296e-07,0.9999972766612594,0.0,0.0,0.0,0.0,0.0,1.0,2.723338740628911e-06,0.0,0.9999990922204198,1.0,2.723338740628911e-06
E,0.0,2.723338740628911e-06,0.0,0.9999972766612594,0.0,2.723338740628911e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.723338740628911e-06,0.0,0.9999990922204198,1.0,0.0
F,0.0,2.723338740628911e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.723338740628911e-06,0.0,0.9999990922204198,1.0,2.723338740628911e-06
G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999990922204198,0.0,0.0
H,0.0,2.723338740628911e-06,0.0,0.9999972766612594,0.0,0.0,1.0,0.0,0.9999972766612594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999990922204198,1.0,2.723338740628911e-06
